,runtime,log_budget,log_revenue,log_popularity,log_vote_count,num_genres,is_english,is_adult,is_summer,is_holiday,is_friday_release,has_budget,has_revenue,budget_tier,is_major_studio,dir_avg_rating,dir_movie_count,dir_max_rating,dir_experienced,dir_avg_votes,num_keywords,num_prod_companies,release_month,release_quarter,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western,vote_average
619,79.0,0.0,13.905967160011288,3.738669118616452,6.102558594613569,2,0,0,1,0,1,0,1,0.0,0,7.738,1,7.738,0,446.0,3,1,7,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.738
620,136.0,16.02378508137718,15.681032594462556,3.7989886767939662,6.100318952020064,6,0,0,0,0,0,1,1,2.0,0,6.199,1,6.199,0,445.0,5,4,4,2,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,6.199
621,127.0,18.132998684833918,0.0,3.0322570482363633,6.09807428216624,1,1,0,0,1,0,1,0,4.0,0,7.029,1,7.029,0,444.0,18,4,11,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.029
622,101.0,0.0,0.0,3.0515453383732036,6.09807428216624,2,1,0,0,0,1,0,0,0.0,0,6.03,1,6.03,0,444.0,8,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.03
623,114.0,0.0,15.058867427485435,2.7987436797166323,6.09807428216624,3,0,0,1,0,0,0,1,0.0,0,7.054,1,7.054,0,444.0,2,7,7,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.054
624,134.0,0.0,0.0,2.4425209332915623,6.093569770045136,2,1,0,0,1,0,0,0,0.0,0,7.486,1,7.486,0,442.0,6,2,11,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.486
625,90.0,0.0,0.0,2.1405366410396467,6.089044875446846,2,0,0,0,0,0,0,0,0.0,0,6.965,1,6.965,0,440.0,5,2,10,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.965
626,104.0,0.0,11.57374771431588,2.558157111527593,6.0844994130751715,3,1,0,0,0,1,0,1,0.0,0,7.317999999999999,2,7.318,0,576.5,2,6,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6.553
627,105.0,0.0,17.463847405608814,3.7328724157995645,6.0844994130751715,4,0,0,1,0,1,0,1,0.0,1,7.603,1,7.603,0,438.0,8,10,8,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.603
628,93.0,17.034386422832473,14.508658238524095,2.618563034600674,6.0844994130751715,2,1,0,0,0,1,1,1,3.0,0,7.852,1,7.852,0,438.0,1,2,10,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.852
629,97.0,15.687312888712007,13.750962436780622,2.7150258148386355,6.082218910376446,2,1,0,1,0,1,1,1,2.0,0,6.017000000000001,2,6.054,0,263.0,13,2,6,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.054
630,118.0,15.319588176962746,15.440507006226621,3.77737098513492,6.066108090103747,3,1,0,0,0,1,1,1,2.0,0,6.364000000000001,2,6.364,0,583.0,17,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,6.122
631,102.0,0.0,0.0,2.366967351923314,6.063785208687608,2,0,0,0,0,1,0,0,0.0,0,6.720666666666666,4,7.269,1,217.0,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.269
632,112.0,0.0,0.0,2.510411940196362,6.056784013228625,2,1,0,0,1,1,0,0,0.0,0,7.2,1,7.2,0,426.0,4,4,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7.2
633,107.0,0.0,0.0,2.604687688107057,6.052089168924417,3,0,0,0,0,0,0,0,0.0,0,7.834,1,7.834,0,424.0,9,1,10,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7.834
634,99.0,0.0,11.257568591291367,2.3865585267702243,6.049733455231958,3,1,0,0,0,1,0,1,0.0,0,7.284,1,7.284,0,423.0,6,5,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7.284
635,95.0,17.216707972959764,13.756468370937217,3.068796844410996,6.045005314036012,3,1,0,1,0,1,1,1,3.0,0,5.647,1,5.647,0,421.0,1,5,8,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.647
636,149.0,16.85046359274847,15.967272877502799,2.4705541435636,6.042632833682381,3,0,0,0,0,0,1,1,3.0,0,7.49,1,7.49,0,420.0,10,13,10,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.49
637,112.0,0.0,13.698448512332106,3.4543273217163297,6.037870919922137,3,1,0,1,0,0,0,1,0.0,0,6.472,1,6.472,0,418.0,0,4,8,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6.472
638,109.0,0.0,0.0,2.4073954573463907,6.035481432524756,3,1,0,0,0,0,0,0,0.0,0,6.32,2,6.801,0,276.5,1,4,9,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6.801
639,99.0,17.550796408758714,18.01987819918242,5.223706960503236,6.030685260261263,3,1,0,1,0,0,1,1,3.0,1,5.764000000000001,3,6.767,1,423.0,2,2,5,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6.767
640,87.0,0.0,0.0,3.566203216246422,6.028278520230698,4,1,0,1,0,0,0,0,0.0,1,6.984,1,6.984,0,414.0,6,4,8,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.984
641,119.0,0.0,0.0,2.945543631970704,6.025865973825314,2,0,0,1,0,1,0,0,0.0,0,6.023,1,6.023,0,413.0,0,1,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.023
642,92.0,0.0,0.0,3.1577235638746948,6.023447592961033,2,1,0,1,0,0,0,0,0.0,0,7.234,1,7.234,0,412.0,18,10,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.234
643,84.0,0.0,0.0,2.675871302737975,6.023447592961033,3,1,0,1,0,0,0,0,0.0,1,7.513,2,7.602,0,376.0,7,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7.602
644,125.0,0.0,0.0,2.899606761456608,6.021023349349527,1,1,0,0,0,0,0,0,0.0,1,7.139000000000001,2,7.929,0,717.0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.929
645,101.0,0.0,0.0,2.43238453052889,6.018593214496234,1,0,0,0,0,0,0,0,0.0,0,5.783,1,5.783,0,410.0,0,4,10,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.783
646,113.0,0.0,0.0,2.5833180763576196,6.016157159698354,4,1,0,1,0,0,0,0,0.0,0,7.032,1,7.032,0,409.0,0,2,6,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,7.032
647,89.0,0.0,0.0,2.4028828143094096,6.013715156042802,2,1,0,1,0,0,0,0,0.0,1,5.707,1,5.707,0,408.0,10,4,7,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.707
648,129.0,16.213405921671733,0.0,2.4932880938159157,6.013715156042802,1,1,0,0,0,0,1,0,2.0,0,6.928,1,6.928,0,408.0,2,9,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.928
649,84.0,0.0,16.14152522234542,3.1719099955874563,6.013715156042802,4,1,0,0,0,0,0,1,0.0,0,7.04,1,7.04,0,408.0,4,1,2,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.04
650,108.0,0.0,0.0,3.9801488344757465,6.0063531596017325,1,0,0,0,0,1,0,0,0.0,0,6.291,1,6.291,0,405.0,9,8,10,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.291
651,126.0,16.951004817371683,15.276746561495392,3.905964690844182,6.0063531596017325,3,1,0,0,0,0,1,1,3.0,0,7.12,1,7.12,0,405.0,2,2,9,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.12
652,138.0,0.0,17.32579920736621,3.4554330098038295,6.0063531596017325,2,0,0,0,0,1,0,1,0.0,1,7.6339999999999995,2,7.752,0,389.5,6,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.752
653,87.0,0.0,0.0,2.789384382157182,6.003887067106539,3,1,0,1,0,0,0,0,0.0,1,7.189,2,7.189,0,579.5,2,3,8,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.163
654,112.0,0.0,0.0,2.851284369188118,6.003887067106539,2,0,0,1,0,1,0,0,0.0,0,6.749,1,6.749,0,404.0,5,1,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.749
655,22.0,0.0,0.0,2.478049862324787,6.003887067106539,1,1,0,0,0,0,0,0,0.0,0,7.215999999999999,3,7.418,1,3690.0,1,0,10,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.998
656,115.0,16.906553056777135,16.51013780630191,2.7398718134251663,6.0014148779611505,2,1,0,0,0,1,1,1,3.0,1,6.89,1,6.89,0,403.0,13,3,9,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.89
657,117.0,16.118095750958314,0.0,2.472243475834603,5.996452088619021,4,1,0,1,0,0,1,0,2.0,0,5.984,1,5.984,0,401.0,4,11,6,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,5.984
658,94.0,0.0,0.0,3.320276510738338,5.996452088619021,2,1,0,0,0,1,0,0,0.0,0,6.607,1,6.607,0,401.0,13,7,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.607
659,104.0,0.0,15.842265730114649,3.097295588963432,5.996452088619021,1,1,0,0,1,1,0,1,0.0,0,6.9,1,6.9,0,401.0,16,3,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.9
660,121.0,0.0,0.0,2.4376403239869107,5.996452088619021,1,1,0,0,0,0,0,0,0.0,0,6.794,1,6.794,0,401.0,2,1,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.794
661,99.0,0.0,0.0,4.081951416792107,5.993961427306569,2,1,0,0,0,0,0,0,0.0,0,8.186,1,8.186,0,400.0,5,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.186
662,109.0,0.0,0.0,2.347367235765939,5.988961416889864,1,0,0,0,0,0,0,0,0.0,0,6.176,1,6.176,0,398.0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.176
663,34.0,0.0,0.0,3.3265097543613575,5.986452005284438,4,1,0,0,1,0,0,0,0.0,0,8.392,1,8.392,0,397.0,14,3,12,4,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.392
664,99.0,15.424948670398354,16.640368979003636,5.336537579367734,5.983936280687191,4,0,0,0,0,0,1,1,2.0,0,7.375,1,7.375,0,396.0,10,3,3,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.375
665,108.0,0.0,0.0,2.6200929223430682,5.981414211254481,4,1,0,0,1,1,0,0,0.0,0,6.41,1,6.41,0,395.0,3,5,12,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,6.41
666,98.0,0.0,13.927036726857065,3.3064836905897166,5.981414211254481,3,1,0,1,0,0,0,1,0.0,0,6.011000000000001,2,6.011,0,284.5,10,4,7,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.167
667,87.0,0.0,0.0,2.478553175815825,5.981414211254481,2,1,0,1,0,0,0,0,0.0,0,8.151,1,8.151,0,395.0,13,0,7,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.151
668,92.0,0.0,0.0,2.3703371950448644,5.981414211254481,2,1,0,0,0,0,0,0,0.0,0,6.199,1,6.199,0,395.0,13,4,10,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.199
669,88.0,0.0,15.532832718762087,5.342664341020094,5.978885764901122,1,1,0,1,0,0,0,1,0.0,1,6.911,1,6.911,0,394.0,9,3,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.911
670,9.0,0.0,0.0,3.1912168168742268,5.973809611869261,4,1,0,0,0,1,0,0,0.0,1,7.054,1,7.054,0,392.0,4,2,4,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.054
671,115.0,0.0,16.242138519580475,2.760009940032921,5.973809611869261,2,1,0,0,1,1,0,1,0.0,0,6.7,1,6.7,0,392.0,11,3,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.7
672,129.0,17.281246492014,16.17941452584296,2.86801253195162,5.971261839790462,2,1,0,0,1,0,1,1,3.0,1,6.793,2,7.297,0,308.0,14,4,11,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.297
673,80.0,0.0,0.0,4.812411971742269,5.968707559985366,3,1,0,1,0,0,0,0,0.0,1,8.149000000000001,2,8.149,0,838.0,5,1,8,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.7
674,96.0,0.0,0.0,2.3386276843409752,5.968707559985366,1,0,0,1,0,0,0,0,0.0,0,5.244,1,5.244,0,390.0,5,2,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.244
675,31.0,0.0,0.0,3.084566987254482,5.966146739123692,2,1,0,0,0,0,0,0,0.0,1,7.1,1,7.1,0,389.0,2,2,10,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
676,93.0,17.6441519761925,17.281246492014,6.041508686626348,5.966146739123692,2,1,0,1,0,0,1,1,3.0,1,5.932999999999999,2,7.531,0,294.5,11,6,8,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.531
677,97.0,14.999887919529833,0.0,2.2917263496591698,5.963579343618446,2,0,0,1,0,1,1,0,2.0,0,6.21,1,6.21,0,388.0,12,6,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.21
678,91.0,0.0,0.0,2.1789474525358674,5.961005339623274,1,0,0,1,0,0,0,0,0.0,0,6.419,1,6.419,0,387.0,4,2,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.419
679,104.0,0.0,0.0,3.849189696256577,5.961005339623274,1,1,0,0,0,0,0,0,0.0,0,6.155,1,6.155,0,387.0,4,4,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.155
680,129.0,0.0,0.0,2.299480278040567,5.958424693029782,3,0,0,0,0,0,0,0,0.0,0,6.812,1,6.812,0,386.0,0,3,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,6.812
681,89.0,0.0,0.0,2.8600843569577084,5.958424693029782,4,1,0,0,0,1,0,0,0.0,0,5.844,2,6.636,0,1315.5,3,1,10,4,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.636
682,97.0,14.914123179965662,13.343044699919584,3.0342315727046008,5.955837369464831,3,0,0,0,0,0,1,1,2.0,0,6.674,1,6.674,0,385.0,10,2,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,6.674
683,99.0,0.0,0.0,2.995532253551324,5.955837369464831,2,1,0,0,1,1,0,0,0.0,0,6.2,1,6.2,0,385.0,0,4,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.2
684,95.0,0.0,13.77748672826015,2.613739521630969,5.953243334287785,3,1,0,0,0,0,0,1,0.0,0,7.175,2,7.175,0,232.0,5,9,9,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.174
685,123.0,0.0,0.0,2.6631922954603833,5.953243334287785,2,0,0,0,0,1,0,0,0.0,0,8.501,1,8.501,0,384.0,0,4,10,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8.501
686,105.0,0.0,13.629061695550266,2.627635201914565,5.950642552587727,3,1,0,0,0,1,0,1,0.0,0,6.286,1,6.286,0,383.0,9,1,9,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.286
687,127.0,0.0,0.0,2.605648267484129,5.950642552587727,1,1,0,0,0,1,0,0,0.0,0,7.008,2,7.008,0,640.0,6,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7
688,92.0,0.0,0.0,2.6051311470943683,5.948034989180646,3,1,0,0,1,1,0,0,0.0,0,6.085,1,6.085,0,382.0,11,4,12,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.085
689,125.0,17.50439003707821,18.292847383806116,2.8526121989591733,5.945420608606575,2,1,0,0,0,0,1,1,3.0,0,7.206,1,7.206,0,381.0,8,3,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.206
690,83.0,0.0,0.0,2.0969130225918406,5.945420608606575,1,0,0,0,0,0,0,0,0.0,0,6.217,1,6.217,0,381.0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.217
691,90.0,0.0,0.0,2.748167947698099,5.937536205082426,4,1,0,0,0,0,0,0,0.0,0,5.869,1,5.869,0,378.0,4,2,10,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,5.869
692,88.0,0.0,0.0,2.418232516520008,5.937536205082426,3,1,0,0,0,1,0,0,0.0,0,6.415,2,6.415,0,345.0,0,2,4,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.499
693,116.0,0.0,0.0,3.1482816720142752,5.934894195619588,3,0,0,0,0,0,0,0,0.0,0,8.065,1,8.065,0,377.0,7,3,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.065
694,111.0,0.0,0.0,2.5563742344226426,5.934894195619588,3,1,0,0,0,0,0,0,0.0,0,6.954,1,6.954,0,377.0,2,4,10,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.954
695,127.0,0.0,0.0,1.9513240388993935,5.932245187448011,2,0,0,0,0,0,0,0,0.0,0,7.279999999999999,2,7.28,0,263.0,0,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.923
696,101.0,0.0,0.0,2.668962812394163,5.932245187448011,2,1,0,1,0,0,0,0,0.0,0,7.2,1,7.2,0,376.0,4,2,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.2
697,120.0,0.0,13.016456045603135,4.034629942894443,5.929589143389895,3,1,0,0,0,1,0,1,0.0,0,7.027,1,7.027,0,375.0,0,7,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7.027
698,93.0,0.0,0.0,2.0032352156745827,5.926926025970411,1,0,0,0,0,1,0,0,0.0,0,6.9510000000000005,2,8.055,0,269.0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.055
699,138.0,0.0,0.0,3.488872427263933,5.926926025970411,4,0,0,1,0,1,0,0,0.0,1,7.751999999999999,2,7.752,0,389.5,5,2,6,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.634
700,126.0,0.0,0.0,2.422676573251866,5.926926025970411,1,0,0,0,0,0,0,0,0.0,0,5.928,1,5.928,0,374.0,5,3,10,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.928
701,101.0,0.0,0.0,2.3715512974587685,5.924255797414532,3,0,0,0,1,0,0,0,0.0,0,7.361,1,7.361,0,373.0,3,1,12,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.361
702,88.0,16.325109901643454,17.3477362312726,4.279841627304035,5.924255797414532,5,0,0,0,0,0,1,1,2.0,1,7.193,1,7.193,0,373.0,13,6,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.193
703,32.0,0.0,0.0,2.325031281823876,5.921578419643816,1,1,0,0,1,1,0,0,0.0,0,7.257,1,7.257,0,372.0,4,4,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.257
704,101.0,0.0,12.086269445715553,2.641411698768999,5.921578419643816,2,1,0,1,0,0,0,1,0.0,0,6.062,1,6.062,0,372.0,6,3,7,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.062
705,97.0,0.0,12.637445887346107,2.6453943510711397,5.921578419643816,2,1,0,0,0,0,0,1,0.0,1,5.900000000000001,2,5.9,0,256.0,0,9,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.819
706,107.0,0.0,0.0,2.211017899468555,5.918893854273146,1,0,0,0,0,0,0,0,0.0,1,4.100999999999999,2,6.183,0,265.0,3,2,10,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.183
707,103.0,0.0,0.0,2.4311541937887533,5.916202062607435,2,1,0,1,0,1,0,0,0.0,0,6.391,1,6.391,0,370.0,1,1,8,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.391
708,123.0,0.0,0.0,2.870509128799913,5.916202062607435,4,1,0,0,0,1,0,0,0.0,0,6.324,1,6.324,0,370.0,2,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.324
709,106.0,0.0,0.0,2.4589903721581816,5.91350300563827,2,1,0,0,1,0,0,0,0.0,0,6.8839999999999995,2,6.884,0,588.0,5,2,11,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.863
710,93.0,0.0,10.688324731580726,2.782786547216227,5.91350300563827,3,1,0,1,0,1,0,1,0.0,0,6.477,1,6.477,0,369.0,6,5,8,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.477
711,89.0,0.0,0.0,2.2275382186711346,5.910796644040527,1,1,0,0,0,0,0,0,0.0,0,7.904,1,7.904,0,368.0,19,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.904
712,100.0,0.0,0.0,2.6777284412158213,5.908082938168931,2,1,0,1,0,1,0,0,0.0,0,6.4,1,6.4,0,367.0,7,2,7,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4
713,98.0,0.0,0.0,3.129388658366665,5.908082938168931,3,0,0,0,1,1,0,0,0.0,0,8.345,1,8.345,0,367.0,7,9,12,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8.345
714,99.0,16.29204904211537,16.54336345172214,2.9862878147259915,5.908082938168931,2,1,0,0,0,0,1,1,2.0,0,7.499,1,7.499,0,367.0,0,10,10,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.499
715,117.0,0.0,0.0,3.5236804658767036,5.905361848054571,3,0,0,1,0,0,0,0,0.0,0,6.699,1,6.699,0,366.0,0,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.699
716,110.0,17.46616882523204,19.258793699087757,7.434716815856683,5.902633333401366,3,1,0,0,0,0,1,1,3.0,1,7.491,2,7.491,0,2886.0,14,3,9,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6.545
717,99.0,16.52356082573315,12.34501686235456,3.123729631617346,5.902633333401366,4,1,0,1,0,1,1,1,2.0,1,6.499999999999999,2,6.5,0,285.5,5,6,7,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.005
718,92.0,0.0,0.0,2.430362462935872,5.8998973535824915,3,1,0,0,0,1,0,0,0.0,0,5.374,1,5.374,0,364.0,8,2,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.374
719,98.0,15.607270193858982,12.262807358510479,4.0420332059256925,5.8971538676367405,2,1,0,0,0,0,1,1,2.0,0,5.854,1,5.854,0,363.0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.854
720,94.0,0.0,0.0,3.348394176002263,5.8971538676367405,2,1,0,1,0,0,0,0,0.0,0,5.464,1,5.464,0,363.0,5,4,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.464
721,97.0,0.0,0.0,3.326294221635471,5.891644211825771,3,1,0,0,1,1,0,0,0.0,0,6.7,1,6.7,0,361.0,12,2,11,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.7
722,82.0,0.0,11.494333704279097,2.505689188970529,5.891644211825771,3,0,0,0,0,1,0,1,0.0,0,6.814,1,6.814,0,361.0,9,6,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.814
723,92.0,0.0,0.0,3.13427608300205,5.891644211825771,2,1,0,0,0,1,0,0,0.0,0,6.338,2,7.537,0,304.0,9,5,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.537
724,95.0,0.0,0.0,2.5881399044296525,5.8888779583328805,1,1,0,0,1,0,0,0,0.0,0,7.34,1,7.34,0,360.0,9,4,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.34
725,88.0,0.0,0.0,2.5149507711363768,5.886104031450156,2,0,0,1,0,0,0,0,0.0,0,8.45,2,8.45,0,219.5,0,3,6,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.442
726,111.0,16.454567959008102,0.0,2.483405523661733,5.883322388488279,2,0,0,0,0,1,1,0,2.0,0,5.28,1,5.28,0,358.0,8,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.28
727,95.0,0.0,12.574728530504341,2.630593036917392,5.883322388488279,3,1,0,0,0,0,0,1,0.0,0,6.123,1,6.123,0,358.0,11,4,10,4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,6.123
728,84.0,0.0,0.0,3.3945755053532682,5.883322388488279,1,1,0,0,0,0,0,0,0.0,0,5.987,1,5.987,0,358.0,1,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.987
729,112.0,17.622173069956816,17.76675429577647,3.3636339611071895,5.87493073085203,3,1,0,0,0,0,1,1,3.0,1,6.102666666666667,4,6.8,1,473.0,8,3,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.8
730,97.0,0.0,15.842319751229013,3.0274731593380535,5.87493073085203,3,1,0,1,0,0,0,1,0.0,0,6.982,1,6.982,0,355.0,14,3,6,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.982
